Price,CASE_MATERIAL,CASE_SHAPE,CASE_BACK,BAND_MATERIAL,BAND_TYPE,BAND_COLOR,CLASP,DIAL_COLOR,TYPE,CRYSTAL,HANDS,DIAL_MARKERS,SECOND_MARKERS,BEZEL,BEZEL_COLOR,BEZEL_MATERIAL,BRAND,COLLECTION_NAME,GENDER,MODEL,MOVEMENT,ENGINE,CALENDAR,FUNCTIONS,WATCH_FEATURES,WATCH_STYLE,CASE_DIAMETER,WATER_RESISTANCE,CASE_THICKNESS
3977.0,Stainless Steel,Rectangle,Solid,Stainless Steel,Bracelet,Silver-tone,Fold Over,Silver,Analog,Scratch Resistant Sapphire,Blued-steel Sword-shaped,Diamond,Roman Numeral marks the 12 o'clock position. Minute Markers around the inner ring,Fixed,Silver-tone,Stainless Steel,Cartier,Tank Francaise,Womens,WE110007,Quartz,Cartier Calibre 157,,"Hour, Minute","Analog, Stainless Steel, Diamond",Luxury,,30.0,
88.99,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Gold-tone,Fold over push button,Green,Analog,Scratch Resistant Mineral,Gold-tone,Index,,Fixed,Three-tone (Yellow and White and Green),Plastic,Invicta,Racing,Mens,48870,Quartz,TMI Caliber VH67,Date display at the 12 o'clock position,"Date, Day, Second Time Zone, Hour, Minute, Second","Analog, Gold, Plastic, Stainless Steel, Time Zone",Casual,,50.0,11.85
54545.0,Brushed 18kt White Gold,Octagon,Solid,18kt White Gold,Bracelet,White Gold-tone,Fold Over with Push Button Release,White,Analog,Scratch Resistant Sapphire,Luminous,Luminous Dot Hour Markers,Minute Markers Around The Outer Rim,Fixed,,18kt White Gold,Audemars Piguet,Royal Oak,Mens,25960BC.OO.1185BC.01,Automatic,Audemars Piguet Calibre 2385,Date display between 4 and 5 o'clock position,"Chronograph, Column Wheel, Date, Hour, Minute, Small Second","Analog, Gold, Chronograph",Luxury,,50.0,14.2
88.99,Stainless Steel,Round,Solid,Silicone,Strap,Two-tone (Yellow and Black),Buckle,Black,Analog,Scratch Resistant Mineral,Black,Index,Minute Markers around the outer rim,,Three-tone (Yellow and Gold and Black),,Invicta,Racing,Mens,48873,Quartz,TMI Caliber VH67,Date display at the 12 o'clock position,"Date, Day, Second Time Zone, Hour, Minute, Second","Analog, Gold, Stainless Steel, Time Zone",Casual,,50.0,11.7
200.0,Stainless Steel,Oval,Solid,Stainless Steel,Bracelet,Rose Gold-tone,Fold over safety,Brown,Analog,Scratch Resistant Mineral,Rose Gold-tone,Index,Minute Markers around the outer rim,Fixed,Rose Gold-tone,Stainless Steel,Invicta,Speedway,Mens,48519,Quartz,Hattori Caliber PC32,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel",Casual,,50.0,12.1
80.0,Stainless Steel,Round,Solid,Stainless Steel Mesh,Bracelet,Silver-tone,Buckle,Yellow,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Invicta,Celestial,Mens,48506,Quartz,Hattori Caliber PC21,,"Hour, Minute, Second","Stainless Steel, Analog",Casual,,50.0,
71.99,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Two-tone (Rose Gold and Silver-tone),Fold over safety,Mother of Pearl White,Analog,Scratch Resistant Mineral,Rose Gold-tone,Roman Numeral,,Fixed,Rose Gold-tone,Stainless Steel,Invicta,Angel,Womens,36076,Quartz,Hattori Caliber PC32A,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel",Casual,,100.0,12.0
221.99,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Fold over safety,Silver and Black,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,Uni-directional Rotating,Silver-tone,Stainless Steel,Invicta,Reserve,Mens,47847,Quartz,Ronda Caliber Z60,Date display between 4 and 5 o'clock position,"Chronograph, Date, Day, Hour, Minute, Small Second","Analog, Stainless Steel, Chronograph",Sport,,100.0,18.8
50.0,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Fold over push button,White,Analog,Scratch Resistant Mineral,Silver-tone,Roman Numeral,,Fixed,Silver-tone,Stainless Steel,Invicta,Wildflower,Womens,48230,Quartz,TMI Caliber PC21J,,"Hour, Minute, Second","Stainless Steel, Analog",Casual,,30.0,7.9
197.99,Stainless Steel,Oval,Solid,Stainless Steel,Bracelet,Silver-tone,Fold over safety,Brown,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Invicta,Speedway,Mens,48327,Quartz,TMI Caliber VH63,Date display at the 3 o'clock position,"Date, Day, Second Time Zone, Hour, Minute, Second","Analog, Stainless Steel, Time Zone",Casual,,50.0,12.1
200.0,Stainless Steel,Oval,Solid,Stainless Steel,Bracelet,Gold-tone,Fold over safety,Green,Analog,Scratch Resistant Mineral,Gold-tone,Index,Minute Markers around the outer rim,Fixed,Gold-tone,Stainless Steel,Invicta,Speedway,Mens,48518,Quartz,Hattori Caliber PC32,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel",Casual,,50.0,12.1
86.99,Stainless Steel,Round,Solid,Cordura,,Brown,Buckle,Camouflage and Green,Analog,Scratch Resistant Mineral,Gold-tone,Index,Minute Markers around the outer rim,Fixed,Black,Stainless Steel,Invicta,Speedway,Mens,43678,Quartz,Hattori Caliber VR31,,"Chronograph, GMT, Hour, Minute, Second","Analog, GMT, Gold, Stainless Steel, Chronograph",Sport,,200.0,14.1
15909.0,18kt Rose Gold,Round,Solid,18kt Rose Gold,Bracelet,Rose Gold-tone,Deployment,Silver Opaline,Analog,Scratch Resistant Sapphire,Blue Steel,Roman Numeral,Minute markers around the inner ring,Fixed,,Diamond Set,Cartier,Ballon Bleu De Cartier,Womens,WE9002Z3,Quartz,Cartier Calibre 057,,"Hour, Minute","Diamond, Gold, Analog",Luxury,29.0,30.0,
17614.0,18kt Rose Gold,Cushion,Transparent,Leather,Strap,Brown,Tang,Silver,Analog,Scratch Resistant Sapphire,Gold-toned,Arabic,Minute Markers around the outer rim,Fixed,,18kt Rose Gold,Audemars Piguet,Tradition,Mens,15335OR.OO.A092CR.01,Automatic,Audemars Piguet Calibre 2120,,"Hour, Minute","Leather, Gold, Analog",Luxury,41.0,20.0,6.7
1824.0,Stainless Steel,Round,Solid,18kt Rose Gold and Stainless Steel,Bracelet,Two-tone,Fold Over with Safety Release,White,Analog,Scratch Resistant Sapphire,Black,Roman Numeral,Minute Markers around the outer rim,Fixed,Gold-tone,18kt Rose Gold,Paul Picot,Telemeter,Mens,P7004C22.113/B,Automatic,ETA-Valjoux Caliber 7750,Date Display at the 3 o'clock position,"Chronograph, Date, Day, Hour, Minute, Second","Analog, Gold, Stainless Steel, Chronograph",Luxury,,100.0,14.0
34659.0,Stainless Steel,Cushion,Solid,Stainless Steel,Bracelet,Silver-tone,Fold Over with Safety Release,Black,Analog,,Silver-tone,Diamond,,Fixed,Silver-tone,Stainless Steel,Patek Philippe,Nautilus,Womens,3900/1A,Quartz,,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Diamond, Analog, Stainless Steel",Dress,33.0,,
200.0,Stainless Steel,Oval,Solid,Stainless Steel,Bracelet,Silver-tone,Fold over safety,Silver-tone,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Invicta,Speedway,Mens,48318,Quartz,Hattori Caliber PC32,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Stainless Steel, Analog",Casual,,50.0,12.1
769.99,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Deployment with Push Button Release,Silver-tone,Analog,Scratch Resistant Sapphire,Blue,Roman Numeral,,Fixed,Silver-tone,Stainless Steel,Louis Erard,Excellence,Mens,68233AA01.BMA35,Automatic,,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Stainless Steel, Analog",Luxury,40.0,50.0,8.5
13068.0,Gold,Round,Transparent,Leather,Strap,Brown,Deployment with Push Button Release,Silver,Analog,Scratch Resistant Sapphire,Blue,Roman Numeral,Minute Markers around the outer rim,Fixed,18kt Yellow,Gold,Breguet,Marine,Mens,5817BA/12/9V8,Automatic,Breguet Calibre 517GG,Date display at the 6 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Leather",Luxury,39.0,100.0,12.0
10608.0,Titanium,Square,Solid,Rubber,Strap,Orange,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Black,Index,Minute Markers around the outer rim,Fixed,Silver-tone,Titanium,Rebellion,Re1 2.0,Mens,RB.RE12.CH.TI.OR,Automatic,,Date display between 4 and 5 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, Rubber, Titanium, Chronograph",Luxury,42.0,50.0,19.0
50568.0,18kt Yellow Gold,Round,Transparent See Through,18kt Yellow Gold,Bracelet,Yellow Gold-tone,Fold Over with Safety Release,Silver-tone,Analog,Scratch Resistant Sapphire,Yellow Gold-tone,Arabic Numeral,Minute Markers around the outer rim,Fixed,Yellow Gold-tone,18kt Yellow Gold,Patek Philippe,Neptune,Mens,5085/1J,Automatic,,Date display at the 7 o'clock position,"Date, Hour, Minute, Second","Gold, Analog",Dress,37.0,,
5781.0,Stainless Steel,Round,Solid,Rubber,Strap,Black,Deployment with Push Button Release,Blue,Analog,Scratch Resistant Sapphire,Rose Gold-tone,,,Fixed,Brown,Stainless Steel,Romain Jerome,Titanic-Dna,Mens,RJ.TI.CH.503.20,Automatic,RJ7753,,"Chronograph, Hour, Minute, Second","Analog, Gold, Rubber, Stainless Steel, Chronograph",Luxury,46.0,30.0,14.5
11212.0,Titanium,Rectangle,Transparent,Rubber,Strap,Black,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Black,Index,Minute Markers around the outer rim,Fixed,Black,Titanium,Rebellion,Re-Volt,Mens,RB.REV.3H.TB.BK,Automatic,,,"Hour, Minute, Second","Titanium, Rubber, Analog",Luxury,41.0,30.0,12.5
22635.0,Titanium,Square,Solid,Rubber,Strap,Black,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Black,Index,Minute Markers around the outer rim,Fixed,Black,Carbon Fiber,Rebellion,Re1 2.0,Mens,RB.RE12.CH.CA.5N,Automatic,,Date display at the 4 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, Rubber, Titanium, Chronograph",Luxury,42.0,50.0,19.0
6729.0,Titanium,Round,Transparent,Rubber,Strap,Red,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Arabic Numeral & Index,Minute Markers around the outer rim,Fixed,Silver-tone,Titanium,Rebellion,Predator 2.0,Mens,RB.PR2.3H.TI.RD,Automatic,,Date Display at the 3 o'clock position,"Date, Hour, Minute, Second","Titanium, Rubber, Analog",Luxury,48.0,50.0,18.0
18453.0,Fiber,Rectangle,Transparent,Canvas,Strap,Black,Fold Over,Yellow,Analog,Scratch Resistant Sapphire,Green,Index,Minute Markers around the outer rim,Fixed,Green,Carbon Fiber,Rebellion,Re-Volt,Mens,RB.REV.3H.CA.TXS,Automatic,,,"Hour, Minute, Second",Analog,Luxury,41.0,30.0,12.5
5299.0,Stainless Steel,Round,Solid,Rubber,Strap,Black,Deployment with Push Button Release,Green,Analog,Scratch Resistant Sapphire,Rose Gold-tone,,,Fixed,Black,Carbon Fiber,Romain Jerome,Moon Dust,Mens,RJ.MD.CH.603.20,Automatic,RJ7753,,"Chronograph, Hour, Minute, Second","Analog, Gold, Rubber, Stainless Steel, Chronograph",Luxury,46.0,30.0,17.0
10795.0,Stainless Steel,Round,Solid,Stainless Steel Oyster,Bracelet,Silver-tone,Oyster,Black,Analog,Scratch Resistant Sapphire,"Silver-tone Mercedes-logo, sword, and Breguet-style shape",Index,Minute Markers around the outer rim,Uni-directional Rotating,Black Cerachrom Top Ring,Stainless Steel,Rolex,Submariner,Mens,114060 BKSO,Automatic,Rolex Calibre 3130,,"Hour, Minute, Second, Chronometer","Analog, Chronometer, Ceramic, Stainless Steel",Luxury,40.0,300.0,13.0
349.0,Stainless Steel,Round,Screw Down,Rubber,Strap,White,Fold Over with Safety Release,White,Analog-Digital,Tactile Sapphire,Silver-tone,Crystal,Minute Markers. Functions displayed around the outer rim,Uni-directional Rotating,,Stainless Steel with a Blue aluminium Top Ring,Tissot,Sailing Touch,Unisex,T056.420.27.011.00,Quartz,ETA Caliber E48.331,Perpetual Calendar,"Perpetual Calendar, Chronograph, World Time, Alarm, Month, Date, Day, GMT, Second Time Zone, Hour, Minute, Second, Battery EOL Indicator, Thermometer, Altitude Indicator, Barometer, Compass","Digital, Analog, GMT, World Time, Month, Compass, Thermometer, Time Zone, Diamond, Alarm, Chronograph, Stainless Steel, Rubber, Perpetual",Sport,45.0,100.0,13.5
10750.0,Ceramic,Round,Transparent,Alligator Leather,Strap,Blue,Deployment,Blue,Analog,Scratch Resistant Sapphire,18kt White Gold,Index,Tachymeter,Fixed,Blue,Ceramic showing Tachymeter Markings,Omega,Speedmaster,Mens,304.93.44.52.03.001,Automatic,Omega Calibre 9904,Date display at the 9 o'clock position,"Chronograph, Tachymeter, Date, Hour, Minute, Second, Moonphase, Chronometer","Alligator Leather, Analog, Chronometer, Ceramic, Gold, Leather, Chronograph",Luxury,44.0,100.0,
735.0,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Yellow Gold PVD,Fold Over,Yellow Gold,Analog,Scratch Resistant Sapphire,Yellow Gold-tone,Diamond,Minute Markers around the outer rim,Fixed,Yellow Gold CVD,Stainless Steel,Rado,Original,Womens,R12306303,Quartz,ETA Caliber 956.112,Date display at the 6 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel, Diamond",Dress,27.0,30.0,9.5
649.0,Hardmetal,Round,Solid,Stainless Steel,Bracelet,Two-tone (Silver-tone and Yellow Gold PVD),Fold Over with Push Button Release,Yellow Gold,Analog,Scratch Resistant Sapphire,Luminous Silver-tone,Diamond,Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Rado,Original,Womens,R12305304,Quartz,,Day of the Week and Date display at the 6 o'clock position,"Date, Day, Hour, Minute, Second","Analog, Gold, Stainless Steel, Diamond",Dress,35.0,30.0,10.1
39.98,Plastic,Round,Solid,Rubber,Strap,Blue,Tang,White Dial,Analog,Scratch Resistant Mineral,Blue,Index,Minute Markers around the outer rim,Fixed,Blue,Plastic,Swatch,Clearsky,Womens,LL119,Quartz,,,"Hour, Minute, Second","Analog, Plastic, Rubber",Casual,25.0,30.0,7.0
14750.0,Ceramic,Round,Transparent,Rubber with a Black (Alligator) Leather Top,Strap,Black,Deployment,Black,Analog,Scratch Resistant Sapphire,Luminous Rose Gold-tone Arrow-shaped,Index,"Arabic Numerals mark the 6, 9 and 12 o'clock positions. Minute Markers. 24 Hour Markers around the outer rim",Uni-directional Rotating,18kt Sedna,18kt Sedna Gold with a Black Ceramic Top Ring,Omega,Seamaster,Mens,215.63.46.22.01.001,Automatic,Omega Calibre 8906,Date display at the 3 o'clock position,"GMT, Second Time Zone, Hour, Minute, Second, Date","Alligator Leather, Analog, GMT, Ceramic, Gold, Leather, Rubber, Time Zone",Luxury,45.0,600.0,17.6
1090.0,Stainless Steel,Round,Solid,Stainless Steel and Yellow Gold PVD Center Links,Bracelet,Two-tone (Silver-tone and Gold-tone),Fold Over with Safety Release,Black,Analog,Scratch Resistant Sapphire,Luminous Yellow Gold-tone Snowflake-shape,Index,"Arabic Numerals mark the 6, 9 and 12 o'clock positions. Minute Markers around the outer rim",Uni-directional Rotating,Yellow Gold PVD,Stainless Steel with a Black Top Ring,Longines,Hydroconquest,Mens,L3.742.3.56.7,Automatic,Longines Calibre L619/888,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Stainless Steel",Luxury,41.0,300.0,13.0
11212.0,Titanium,Rectangle,Solid,Rubber,Strap,Black,Deployment with Push Button Release,Red,Analog,Scratch Resistant Sapphire,Black,Index,Minute Markers around the outer rim,Fixed,Black,Titanium,Rebellion,Re-Volt,Mens,RB.REV.2H.TB.RD,Automatic,,,"Hour, Minute","Titanium, Rubber, Analog",Luxury,40.0,30.0,13.5
84.0,Resin,Round,Solid,Resin,Strap,White,Tang,Rose Gold,Analog-Digital,Scratch Resistant Mineral,Rose Gold-tone,Index,,Fixed,White,Resin,Casio,G-Shock S Series,Womens,GMAS120MF-7A2,Quartz,Casio Calibre 5518,Full Auto-Calendar,"Date, Day, Hour, Minute, Second, World Time, 1/1000-Second Stopwatch, Countdown Timer, 5 Daily Alarms, 12/24-Hour Format","World Time, Digital, Analog, Gold, Alarm",Sport,45.0,200.0,
949.9,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Silver-tone,Butterfly,Black,Analog,Scratch Resistant Sapphire,Luminous Silver-tone,Index,Arabic Numeral appears at the 12 o'clock position. Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Longines,Conquest,Mens,L3.702.4.56.6,Quartz,Longines Calibre L442,Date display at the 4 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, Stainless Steel, Chronograph",Dive,41.0,300.0,15.15
1615.85,Stainless Steel,Round,Exhibition,Stainless Steel,Bracelet,Silver-tone,Deployment,Silver,Analog,Scratch Resistant Sapphire,Silver-tone,Diamond,Arabic Numeral Minute Markers (at 5 minute intervals). Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Longines,Master,Mens,L2.755.4.77.6,Automatic,Longines Calibre L636,Day of the Week and Date display at the 3 o'clock position,"Date, Day, Hour, Minute, Second","Analog, Stainless Steel, Diamond",Luxury,38.0,30.0,9.5
1280.0,Stainless Steel,Round,Transparent,Stainless Steel,Bracelet,Silver-tone,Fold Over with Push Buitton Release,Silver,Analog,Scratch Resistant Sapphire,Blue,Arabic Numeral,Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Longines,Master Collection,Mens,L2.755.4.78.6,Automatic,Longines Calibre L636,Day of the Week and Date display at the 3 o'clock position,"Date, Day, Hour, Minute, Second","Analog, Stainless Steel",Casual,38.0,30.0,9.5
2190.0,18kt Rose Gold,Round,Skeleton Transparent Exhibition See Through,Alligator Leather,Strap,Black,,White,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Index,,Fixed,,18kt Rose Gold,Longines,Elegant,Womens,L47788120,Automatic,Longines Calibre L619/888,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Alligator Leather, Analog, Gold, Leather",Luxury,34.0,30.0,
4495.0,Stainless Steel,Octagon,Transparent,Rubber,Strap,Black,Tang,Black,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Index,Arabic Numeral markers appear at the 6 and 12 o'clock positions. Minute Markers around the outer rim.,Fixed,,18kt Rose Gold,Bvlgari,Octo L'Originale,Mens,102485,Automatic,Bulgari Caliber BVL 193,Date display at the 3 o'clock position,"Date, Hour, Minute, Second","Analog, Gold, Rubber, Stainless Steel",Luxury,,100.0,
395.0,Stainless Steel,Round,Solid,Stainless Steel,Bracelet,Gold-tone,Deployment with Push Button Release,Black,Analog,Scratch Resistant Sapphire,Gold-tone,Index,Minute Markers around the outer rim,Fixed,Gold-tone,Stainless Steel,Bulova,Prestige,Unisex,97B232,Quartz,,Date display between 4 and 5 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, Gold, Stainless Steel, Chronograph",Sport,,100.0,
1470.0,Stainless Steel,Round,Transparent,Crocodile Leather,Strap,Black,Deployment with Push Button Release,Silver,Analog,Scratch Resistant Sapphire,Silver-tone,Index,,Fixed,Silver-tone,Stainless Steel,Oris,,Unisex,01 561 7724 4051-07 5 17 34FC,Automatic,Oris Calibre 561,Date display at the 6 o'clock position,"Date, Hour, Minute, Second","Analog, Leather, Stainless Steel, Diamond",Sport,33.0,50.0,
684.99,Stainless Steel,Round,Transparent,Stainless Steel,Bracelet,Silver-tone,Fold Over,Silver,Analog,Scratch Resistant Sapphire,Rose Gold-tone,Index,Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Mido,Belluna II,Mens,M0244271103100,Automatic,Mido Calibre 60,Date display above the 6 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, Gold, Stainless Steel, Chronograph",Casual,42.0,50.0,15.0
342.0,Stainless Steel,Square,Solid,Leather,Strap,Black,Buckle,Black,Analog,Scratch Resistant Sapphire,Gold-tone,Index,Minute Markers around the outer rim,Fixed,Gold-tone,Stainless Steel,Versace,V-Chrono Square,Unisex,VEVCA0224,Quartz,,Date display at the 4 o'clock position,"Chronograph, Date, Hour, Minute, Second","Analog, Gold, Leather, Stainless Steel, Chronograph",Sport,40.0,50.0,
687.24,Stainless Steel,Round,Solid,(Alligator) Leather,Strap,Black,Tang,Silver,Analog,Scratch Resistant Sapphire,Black,Roman Numeral,,Fixed,Silver-tone,Stainless Steel,Longines,La Grande Classique,Mens,L4.755.4.71.2,Quartz,Longines Calibre L420,,"Hour, Minute","Alligator Leather, Analog, Leather, Stainless Steel",Luxury,36.0,30.0,5.0
4825.0,Titanium,Round,Solid,Leather,Strap,Black,,Black,Analog,Scratch Resistant Sapphire,Silver-tone,Arabic Numeral,,Fixed,,Titanium,Hermes,Slim D'Hermes,Mens,047665WW00,Automatic,Hermes Calibre H1950,,"Hour, Minute, Second","Analog, Leather, Titanium",,39.0,30.0,8.14
5300.0,Stainless Steel,Square,Solid,Leather,Strap,Black,Buckle,Silver,Analog,Scratch Resistant Sapphire,Blue,Roman Numeral,,Fixed,,18kt Rose Gold,Cartier,Santos-Dumont,Unisex,W2SA0041,Quartz,,,"Hour, Minute","Analog, Gold, Leather, Stainless Steel",Sport,27.0,30.0,
55.99,Stainless Steel,Dodecagon,Solid,Stainless Steel,Bracelet,Silver-tone,Fold over push button,Silver-tone,Analog,Scratch Resistant Mineral,Silver-tone,Index,Minute Markers around the outer rim,Fixed,Silver-tone,Stainless Steel,Invicta,Speedway,Womens,48577,Quartz,TMI Caliber PC21J,,"Hour, Minute, Second","Stainless Steel, Analog",Casual,34.0,30.0,9.2
